category,subcategory,date purchased,date first viewed,price,email received
Shirts,Short-sleeve,2014-02-08,2014-01-29,93.6,1
Pants,Short,2014-02-18,2010-01-26,38.72,1
Shoes,Boat,2014-02-06,2012-08-09,78.6,1
Shoes,Boat,2014-02-17,2013-12-05,76.6,1
Shoes,Boat,2014-02-10,2010-01-18,74.6,1
Pants,Long,2014-02-06,2013-07-20,32.72,0
Shoes,Sneakers,2014-02-09,2010-01-17,48.09,1
Shirts,Short-sleeve,2014-02-08,2010-01-16,28.72,1
Shirts,Long-sleeve,2014-02-10,2014-01-31,35.0,1
Shoes,Dress,2014-02-14,2013-07-28,45.39,1
Shoes,Boat,2014-02-04,2010-01-12,38.39,1
Shoes,Boat,2014-02-17,2012-08-20,76.6,0
Shirts,Short-sleeve,2014-02-13,2010-01-21,50.09,1
Pants,Long,2014-02-04,2014-01-25,41.0,1
Pants,Short,2014-02-05,2014-01-26,33.0,1
Shoes,Sneakers,2014-02-18,2014-01-22,27.72,1
Shoes,Dress,2014-02-13,2014-01-17,26.0,1
Shirts,Short-sleeve,2014-02-04,2014-01-25,36.39,1
Pants,Short,2014-02-14,2012-08-17,55.09,1
Shoes,Boat,2014-02-17,2014-02-07,39.72,1
Pants,Short,2014-02-09,2013-07-23,37.39,1
Pants,Long,2014-02-11,2012-08-14,24.0,0
Shirts,T-shirt,2014-02-07,2014-01-11,46.09,1
Shoes,Boat,2014-02-17,2013-12-05,32.39,1
Shoes,Boat,2014-02-13,2014-02-03,25.72,1
Shoes,Sneakers,2014-02-06,2013-07-20,28.0,1
Pants,Short,2014-02-12,2013-07-26,34.72,1
Shoes,Dress,2014-02-09,2013-07-23,52.09,1
Shoes,Boat,2014-02-17,2013-12-05,30.0,1
Shoes,Sneakers,2014-02-12,2013-07-26,37.72,0
Shoes,Boat,2014-02-06,2013-07-20,93.6,0
Shoes,Sneakers,2014-02-16,2010-01-24,44.39,1
Shoes,Dress,2014-02-10,2010-01-18,56.09,1
Shoes,Sneakers,2014-02-04,2013-07-18,86.6,1
Pants,Long,2014-02-17,2013-12-05,34.39,1
Shoes,Dress,2014-02-07,2012-08-10,89.6,1
Pants,Short,2014-02-14,2012-08-17,43.39,1
Shoes,Sneakers,2014-02-18,2014-01-22,38.39,1
Shoes,Sneakers,2014-02-06,2014-01-10,41.39,1
Shirts,T-shirt,2014-02-12,2014-02-02,84.6,0
Shoes,Dress,2014-02-05,2013-11-23,26.72,1
Pants,Short,2014-02-10,2012-08-13,88.6,1
Shirts,Long-sleeve,2014-02-10,2012-08-13,48.09,0
Pants,Short,2014-02-12,2013-07-26,33.72,1
Shirts,T-shirt,2014-02-08,2012-08-11,41.72,0
Shirts,Short-sleeve,2014-02-13,2012-08-16,79.6,1
Shirts,Short-sleeve,2014-02-17,2013-12-05,23.0,1
Shoes,Dress,2014-02-08,2010-01-16,52.09,1
Shoes,Sneakers,2014-02-17,2013-12-05,24.0,1
Pants,Short,2014-02-17,2013-12-05,60.09,1
Pants,Long,2014-02-15,2013-07-29,32.39,1
Pants,Long,2014-02-14,2012-08-17,23.0,0
Pants,Short,2014-02-07,2010-01-15,87.6,1
Pants,Long,2014-02-11,2014-01-15,50.09,1
Shoes,Sneakers,2014-02-13,2012-08-16,23.0,1
Shoes,Dress,2014-02-13,2010-01-21,49.09,1
Shirts,T-shirt,2014-02-17,2012-08-20,47.09,1
Pants,Long,2014-02-08,2012-08-11,28.0,1
Shoes,Boat,2014-02-13,2012-08-16,37.39,1
Shoes,Dress,2014-02-15,2013-12-03,86.6,1
Shoes,Boat,2014-02-06,2012-08-09,50.09,1
Shoes,Boat,2014-02-17,2014-02-07,37.39,1
Shoes,Dress,2014-02-05,2013-11-23,91.6,1
Pants,Long,2014-02-16,2010-01-24,45.09,0
Pants,Long,2014-02-04,2013-11-22,54.09,1
Shoes,Boat,2014-02-05,2014-01-26,81.6,1
Shoes,Boat,2014-02-13,2012-08-16,88.6,1
Shirts,Long-sleeve,2014-02-05,2012-08-08,39.72,0
Shoes,Sneakers,2014-02-12,2014-02-02,37.39,1
Shoes,Boat,2014-02-09,2010-01-17,30.72,1
Pants,Short,2014-02-09,2014-01-30,94.6,1
Shoes,Dress,2014-02-08,2010-01-16,24.0,1
Pants,Long,2014-02-04,2012-08-07,30.39,0
Shoes,Boat,2014-02-15,2014-02-05,44.39,1
Shoes,Sneakers,2014-02-05,2013-11-23,39.72,1
Shoes,Boat,2014-02-07,2013-11-25,34.39,1
Pants,Short,2014-02-09,2012-08-12,25.72,1
Shoes,Boat,2014-02-12,2013-07-26,85.6,0
Shoes,Boat,2014-02-16,2013-07-30,22.72,1
Pants,Short,2014-02-10,2013-11-28,30.39,0
Pants,Long,2014-02-18,2012-08-21,59.09,1
Shoes,Sneakers,2014-02-11,2014-02-01,26.0,1
Pants,Short,2014-02-12,2012-08-15,22.0,0
Shoes,Boat,2014-02-15,2014-01-19,30.0,0
Shoes,Sneakers,2014-02-11,2014-02-01,49.09,1
Shirts,T-shirt,2014-02-05,2014-01-26,38.39,1
Pants,Long,2014-02-18,2012-08-21,27.0,0
Shoes,Dress,2014-02-06,2014-01-27,26.0,1
Pants,Long,2014-02-06,2013-07-20,48.09,1
Pants,Long,2014-02-18,2013-12-06,27.39,0
Pants,Short,2014-02-15,2010-01-23,92.6,1
Shoes,Boat,2014-02-14,2014-01-18,78.6,0
Pants,Long,2014-02-11,2012-08-14,83.6,1
Shirts,T-shirt,2014-02-17,2014-01-21,38.0,1
Shoes,Sneakers,2014-02-06,2013-07-20,23.72,0
Shoes,Dress,2014-02-06,2014-01-10,37.0,0
Shirts,Short-sleeve,2014-02-18,2012-08-21,44.39,1
Shoes,Dress,2014-02-18,2013-12-06,53.09,1
Pants,Short,2014-02-05,2013-11-23,23.72,1
Shirts,Long-sleeve,2014-02-07,2013-07-21,57.09,1
Shoes,Boat,2014-02-07,2010-01-15,33.39,1
Pants,Long,2014-02-05,2014-01-26,39.0,1
Pants,Short,2014-02-15,2013-12-03,82.6,0
Pants,Long,2014-02-18,2010-01-26,36.72,0
Shoes,Dress,2014-02-12,2014-02-02,74.6,1
Shirts,Short-sleeve,2014-02-14,2013-07-28,30.39,1
Shirts,Long-sleeve,2014-02-12,2010-01-20,38.0,1
Shoes,Dress,2014-02-17,2014-02-07,40.09,1
Pants,Short,2014-02-07,2014-01-11,40.09,1
Shirts,Long-sleeve,2014-02-06,2014-01-27,41.09,1
Shirts,Long-sleeve,2014-02-14,2013-07-28,22.72,0
Shirts,Short-sleeve,2014-02-07,2012-08-10,47.39,0
Pants,Long,2014-02-10,2014-01-14,35.0,0
Shoes,Dress,2014-02-09,2013-11-27,32.72,1
Shoes,Sneakers,2014-02-04,2013-11-22,60.09,1
Shoes,Sneakers,2014-02-09,2014-01-13,36.39,1
Shoes,Boat,2014-02-18,2014-02-08,29.39,1
Shoes,Sneakers,2014-02-07,2013-07-21,60.09,1
Pants,Long,2014-02-12,2012-08-15,89.6,1
Shoes,Dress,2014-02-04,2013-07-18,27.39,0
Pants,Short,2014-02-05,2012-08-08,36.72,0
Pants,Short,2014-02-18,2014-02-08,23.0,1
Shoes,Boat,2014-02-05,2013-11-23,92.6,1
Shirts,T-shirt,2014-02-18,2014-02-08,83.6,1
Shoes,Sneakers,2014-02-10,2012-08-13,79.6,0
Shoes,Dress,2014-02-09,2012-08-12,28.39,1
Shoes,Dress,2014-02-11,2013-07-25,33.0,0
Shoes,Boat,2014-02-08,2013-07-22,53.09,1
Pants,Long,2014-02-09,2010-01-17,40.09,1
Pants,Short,2014-02-05,2014-01-09,36.0,1
Shoes,Sneakers,2014-02-11,2014-01-15,40.0,1
Shoes,Dress,2014-02-06,2013-07-20,22.72,1
Shoes,Boat,2014-02-09,2013-11-27,49.09,0
Shoes,Sneakers,2014-02-18,2012-08-21,37.0,1
Pants,Short,2014-02-16,2013-12-04,55.09,1
Pants,Long,2014-02-04,2014-01-08,85.6,1
Shoes,Boat,2014-02-07,2013-07-21,82.6,0
Pants,Long,2014-02-15,2012-08-18,45.09,1
Shoes,Boat,2014-02-04,2013-11-22,76.6,1
Shoes,Boat,2014-02-15,2010-01-23,33.72,1
Pants,Short,2014-02-04,2010-01-12,58.09,1
Shoes,Sneakers,2014-02-18,2013-12-06,42.39,1
Pants,Short,2014-02-04,2010-01-12,30.72,1
Shirts,Long-sleeve,2014-02-07,2013-11-25,93.6,1
Shirts,Short-sleeve,2014-02-17,2013-07-31,27.72,1
Shoes,Boat,2014-02-06,2010-01-14,41.0,1
Pants,Short,2014-02-17,2012-08-20,25.72,1
Shoes,Boat,2014-02-15,2013-12-03,31.72,1
Shoes,Boat,2014-02-09,2010-01-17,35.39,0
Shoes,Dress,2014-02-14,2013-12-02,90.6,0
Shirts,T-shirt,2014-02-04,2012-08-07,23.72,1
Pants,Short,2014-02-09,2014-01-13,53.09,1
Pants,Short,2014-02-06,2013-07-20,29.0,1
Shoes,Sneakers,2014-02-16,2014-02-06,44.39,1
Pants,Short,2014-02-17,2013-07-31,40.39,1
Shoes,Boat,2014-02-07,2013-11-25,36.39,1
Pants,Short,2014-02-13,2012-08-16,50.09,1
Pants,Short,2014-02-11,2010-01-19,35.0,1
Shoes,Boat,2014-02-08,2013-11-26,30.0,1
Pants,Short,2014-02-13,2014-01-17,30.0,0
Shoes,Sneakers,2014-02-16,2014-02-06,31.0,0
Shirts,Short-sleeve,2014-02-08,2014-01-29,35.0,0
Shoes,Sneakers,2014-02-18,2012-08-21,50.09,1
Pants,Short,2014-02-13,2010-01-21,41.09,1
Shoes,Boat,2014-02-10,2014-01-14,46.39,1
Pants,Short,2014-02-14,2014-02-04,28.72,0
Shoes,Dress,2014-02-08,2014-01-29,32.39,1
Shoes,Dress,2014-02-14,2014-01-18,25.72,1
Shirts,T-shirt,2014-02-04,2010-01-12,35.39,0
Shirts,Long-sleeve,2014-02-14,2010-01-22,29.72,1
Shoes,Dress,2014-02-10,2010-01-18,30.39,1
Shirts,Short-sleeve,2014-02-05,2010-01-13,47.09,1
Shoes,Sneakers,2014-02-18,2013-08-01,92.6,1
Shoes,Sneakers,2014-02-07,2010-01-15,83.6,1
Pants,Long,2014-02-17,2013-07-31,23.0,1
Pants,Short,2014-02-10,2012-08-13,35.39,0
Shirts,Short-sleeve,2014-02-17,2012-08-20,33.72,1
Pants,Long,2014-02-06,2013-11-24,28.39,1
Shoes,Dress,2014-02-15,2013-12-03,55.09,1
Shoes,Sneakers,2014-02-15,2014-01-19,55.09,1
Shirts,T-shirt,2014-02-06,2013-11-24,25.0,0
Shoes,Boat,2014-02-07,2012-08-10,49.09,1
Shoes,Dress,2014-02-12,2010-01-20,46.39,1
Pants,Short,2014-02-07,2014-01-11,90.6,1
Shoes,Dress,2014-02-09,2014-01-30,54.09,1
Shoes,Sneakers,2014-02-09,2010-01-17,47.39,1
Shirts,T-shirt,2014-02-07,2010-01-15,36.39,0
Pants,Short,2014-02-07,2014-01-11,37.72,1
Shoes,Dress,2014-02-18,2013-08-01,39.72,1
Shirts,Long-sleeve,2014-02-12,2013-11-30,87.6,1
Shirts,T-shirt,2014-02-05,2014-01-26,47.09,1
Shoes,Boat,2014-02-17,2013-12-05,37.0,1
Shoes,Boat,2014-02-18,2014-01-22,50.09,1
Shoes,Sneakers,2014-02-07,2013-07-21,88.6,1
Shoes,Sneakers,2014-02-05,2013-07-19,32.39,1
Shoes,Dress,2014-02-08,2012-08-11,44.09,1
Shoes,Boat,2014-02-11,2012-08-14,88.6,1
Shoes,Sneakers,2014-02-11,2013-11-29,40.0,1
Shoes,Boat,2014-02-18,2013-12-06,29.39,1
Shirts,T-shirt,2014-02-04,2014-01-25,41.0,1
Shoes,Boat,2014-02-12,2014-01-16,93.6,0
Pants,Short,2014-02-10,2014-01-31,23.72,1
Shoes,Boat,2014-02-15,2010-01-23,77.6,1
Pants,Long,2014-02-12,2012-08-15,36.39,1
Shoes,Sneakers,2014-02-13,2014-02-03,29.39,1
Shoes,Dress,2014-02-14,2010-01-22,48.09,0
Shoes,Boat,2014-02-08,2013-07-22,41.09,1
Shoes,Dress,2014-02-11,2014-01-15,25.72,1
Shirts,Short-sleeve,2014-02-18,2013-12-06,41.09,1
Shoes,Dress,2014-02-04,2010-01-12,36.39,1
Pants,Long,2014-02-16,2013-12-04,41.39,1
Pants,Long,2014-02-08,2013-07-22,36.0,1
Shoes,Boat,2014-02-17,2010-01-25,88.6,1
Shirts,Short-sleeve,2014-02-15,2010-01-23,88.6,0
Pants,Short,2014-02-15,2014-02-05,40.09,1
Shirts,Long-sleeve,2014-02-05,2014-01-26,24.72,1
Pants,Short,2014-02-11,2014-02-01,86.6,1
Shoes,Sneakers,2014-02-08,2014-01-29,35.72,1
Pants,Long,2014-02-17,2012-08-20,31.72,0
Pants,Long,2014-02-14,2012-08-17,42.09,1
Pants,Short,2014-02-04,2012-08-07,43.09,1
Shoes,Dress,2014-02-16,2010-01-24,31.39,0
Shoes,Boat,2014-02-07,2013-11-25,75.6,0
Shoes,Sneakers,2014-02-18,2014-02-08,24.72,1
Shirts,T-shirt,2014-02-06,2014-01-10,39.39,1
Pants,Long,2014-02-17,2012-08-20,29.39,1
Shoes,Boat,2014-02-07,2013-11-25,53.09,1
Shoes,Sneakers,2014-02-16,2013-12-04,91.6,1
Shoes,Dress,2014-02-12,2012-08-15,34.39,1
Shoes,Sneakers,2014-02-12,2013-07-26,32.72,1
Shoes,Dress,2014-02-10,2014-01-31,33.0,0
Shoes,Dress,2014-02-04,2010-01-12,39.72,0
Shirts,Long-sleeve,2014-02-18,2014-01-22,45.39,1
Shoes,Sneakers,2014-02-18,2010-01-26,57.09,0
Shirts,Long-sleeve,2014-02-12,2012-08-15,57.09,1
Shoes,Dress,2014-02-04,2014-01-25,87.6,0
Shoes,Boat,2014-02-16,2014-01-20,44.39,1
Pants,Long,2014-02-13,2012-08-16,23.0,1
Shoes,Boat,2014-02-05,2014-01-26,33.72,1
Shirts,Short-sleeve,2014-02-14,2013-07-28,41.0,1
Pants,Short,2014-02-04,2012-08-07,83.6,1
Pants,Long,2014-02-12,2014-01-16,58.09,1
Pants,Short,2014-02-14,2013-12-02,55.09,1
Shoes,Sneakers,2014-02-09,2013-07-23,33.0,1
Shoes,Dress,2014-02-06,2012-08-09,83.6,1
Shoes,Dress,2014-02-13,2010-01-21,35.0,1
Shoes,Boat,2014-02-05,2013-11-23,34.0,1
Shirts,Short-sleeve,2014-02-07,2013-11-25,58.09,1
Shoes,Sneakers,2014-02-06,2012-08-09,56.09,1
Shoes,Boat,2014-02-05,2014-01-09,38.0,1
Shoes,Sneakers,2014-02-16,2014-02-06,32.72,1
Pants,Long,2014-02-16,2010-01-24,42.72,1
Shirts,Long-sleeve,2014-02-09,2014-01-30,94.6,1
Shoes,Sneakers,2014-02-11,2012-08-14,55.09,1
Shoes,Dress,2014-02-06,2010-01-14,42.39,1
Shoes,Sneakers,2014-02-13,2013-07-27,38.0,0
Shirts,Long-sleeve,2014-02-06,2010-01-14,58.09,1
Shoes,Boat,2014-02-10,2013-07-24,21.0,0
Shirts,T-shirt,2014-02-04,2014-01-25,41.72,1
Shoes,Boat,2014-02-12,2013-07-26,28.0,1
Shoes,Sneakers,2014-02-05,2014-01-26,35.39,1
Pants,Short,2014-02-15,2013-12-03,48.09,1
Pants,Long,2014-02-18,2014-01-22,28.0,0
Shoes,Boat,2014-02-10,2014-01-31,34.72,1
Shoes,Dress,2014-02-13,2014-01-17,77.6,1
Pants,Short,2014-02-10,2014-01-31,40.72,1
Shoes,Dress,2014-02-07,2012-08-10,28.0,1
Shoes,Dress,2014-02-05,2014-01-26,54.09,1
Pants,Short,2014-02-05,2010-01-13,40.0,1
Shirts,T-shirt,2014-02-10,2013-11-28,42.09,0
Pants,Long,2014-02-08,2013-07-22,82.6,1
Shoes,Boat,2014-02-10,2012-08-13,83.6,1
Shoes,Dress,2014-02-12,2010-01-20,33.0,1
Pants,Long,2014-02-10,2012-08-13,46.39,1
Shirts,Short-sleeve,2014-02-09,2013-11-27,37.72,1
Shoes,Boat,2014-02-08,2013-07-22,49.09,1
Shoes,Boat,2014-02-12,2014-01-16,32.39,1
Shoes,Sneakers,2014-02-07,2010-01-15,29.72,1
Shoes,Boat,2014-02-06,2012-08-09,31.72,1
Pants,Long,2014-02-06,2014-01-27,86.6,0
Pants,Long,2014-02-06,2012-08-09,42.09,0
Shoes,Sneakers,2014-02-04,2010-01-12,40.09,1
Shoes,Sneakers,2014-02-07,2013-11-25,32.39,1
Shirts,Long-sleeve,2014-02-10,2012-08-13,27.39,1
Shirts,T-shirt,2014-02-06,2012-08-09,32.72,1
Shoes,Sneakers,2014-02-09,2012-08-12,49.09,1
Pants,Long,2014-02-15,2010-01-23,40.0,1
Pants,Short,2014-02-12,2014-02-02,44.39,1
Shirts,T-shirt,2014-02-06,2012-08-09,30.39,1
Pants,Short,2014-02-09,2010-01-17,87.6,1
Shoes,Dress,2014-02-04,2010-01-12,48.09,1
Pants,Long,2014-02-07,2014-01-11,93.6,1
Shoes,Sneakers,2014-02-15,2013-12-03,47.39,0
Shoes,Dress,2014-02-15,2013-12-03,28.39,1
Shoes,Boat,2014-02-10,2010-01-18,86.6,1
Pants,Long,2014-02-04,2012-08-07,51.09,1
Shirts,Short-sleeve,2014-02-07,2010-01-15,41.0,1
Shoes,Boat,2014-02-14,2010-01-22,88.6,0
Shoes,Dress,2014-02-13,2013-12-01,31.72,1
Shirts,Long-sleeve,2014-02-13,2012-08-16,41.09,1
Shoes,Dress,2014-02-04,2014-01-25,46.39,1
Shirts,Short-sleeve,2014-02-07,2014-01-11,37.72,1
Shoes,Dress,2014-02-07,2010-01-15,25.72,0
Pants,Short,2014-02-13,2010-01-21,47.39,1
Shirts,Long-sleeve,2014-02-05,2013-11-23,92.6,1
Shoes,Boat,2014-02-11,2013-11-29,33.0,0
Shoes,Boat,2014-02-05,2014-01-26,21.0,1
Pants,Short,2014-02-11,2010-01-19,40.39,0
Pants,Short,2014-02-07,2010-01-15,40.0,1
Shoes,Boat,2014-02-14,2014-01-18,30.72,0
Shoes,Boat,2014-02-05,2014-01-26,21.0,1
Pants,Long,2014-02-18,2014-02-08,34.72,1
Pants,Long,2014-02-12,2014-02-02,21.0,1
Pants,Short,2014-02-15,2010-01-23,40.72,0
Shoes,Boat,2014-02-06,2013-07-20,89.6,1
Shoes,Boat,2014-02-11,2013-07-25,38.0,1
Shirts,T-shirt,2014-02-17,2014-01-21,40.39,1
Pants,Short,2014-02-07,2012-08-10,35.0,1
Shirts,Long-sleeve,2014-02-14,2014-02-04,23.0,1
Shirts,Short-sleeve,2014-02-13,2010-01-21,34.0,1
Shoes,Boat,2014-02-06,2014-01-27,24.72,0
Shoes,Dress,2014-02-17,2013-12-05,32.39,1
Shirts,T-shirt,2014-02-17,2014-02-07,40.09,0
Pants,Short,2014-02-14,2013-12-02,55.09,1
Pants,Short,2014-02-15,2010-01-23,24.0,1
Shoes,Boat,2014-02-13,2012-08-16,42.39,1
Shoes,Sneakers,2014-02-11,2013-07-25,83.6,1
Pants,Long,2014-02-16,2012-08-19,23.72,1
Shoes,Dress,2014-02-12,2014-01-16,49.09,1
Pants,Long,2014-02-08,2014-01-12,74.6,1
Shoes,Dress,2014-02-10,2013-07-24,50.09,1
Shoes,Sneakers,2014-02-17,2013-12-05,48.09,1
Shoes,Dress,2014-02-16,2013-07-30,84.6,1
Shoes,Sneakers,2014-02-15,2014-02-05,45.09,1
Shirts,Long-sleeve,2014-02-06,2013-07-20,41.0,1
Pants,Long,2014-02-10,2014-01-14,37.39,0
Shoes,Dress,2014-02-12,2014-02-02,27.72,1
Pants,Long,2014-02-13,2014-01-17,35.39,0
Pants,Short,2014-02-09,2013-07-23,80.6,1
Shoes,Boat,2014-02-07,2013-11-25,80.6,0
Pants,Short,2014-02-13,2013-12-01,93.6,1
Shoes,Sneakers,2014-02-09,2010-01-17,57.09,1
Pants,Long,2014-02-07,2014-01-11,74.6,1
Shirts,T-shirt,2014-02-15,2014-01-19,32.0,1
Shirts,Long-sleeve,2014-02-18,2013-12-06,56.09,0
Shirts,T-shirt,2014-02-16,2014-02-06,40.39,1
Pants,Long,2014-02-12,2010-01-20,46.09,1
Shoes,Boat,2014-02-08,2012-08-11,27.0,1
Shoes,Sneakers,2014-02-17,2014-02-07,43.09,1
Shoes,Boat,2014-02-15,2014-02-05,89.6,1
Shoes,Dress,2014-02-11,2013-11-29,38.72,1
Shoes,Dress,2014-02-15,2013-12-03,22.72,1
Shoes,Boat,2014-02-07,2013-11-25,35.0,1
Shoes,Boat,2014-02-04,2010-01-12,60.09,1
Pants,Short,2014-02-05,2014-01-26,39.0,0
Shoes,Boat,2014-02-15,2014-01-19,32.0,1
Pants,Short,2014-02-13,2010-01-21,37.72,1
Shoes,Dress,2014-02-06,2010-01-14,91.6,1
Pants,Short,2014-02-04,2013-07-18,42.72,1
Shoes,Dress,2014-02-04,2012-08-07,50.09,0
Shoes,Dress,2014-02-15,2014-02-05,41.0,1
Shoes,Dress,2014-02-06,2014-01-10,41.39,1
Pants,Short,2014-02-16,2012-08-19,77.6,1
Pants,Long,2014-02-16,2014-02-06,60.09,1
Shirts,Long-sleeve,2014-02-10,2013-07-24,42.09,1
Shoes,Boat,2014-02-05,2014-01-09,84.6,1
Shirts,Long-sleeve,2014-02-16,2013-07-30,24.0,1
Shoes,Dress,2014-02-10,2010-01-18,44.09,1
Pants,Long,2014-02-05,2012-08-08,39.39,1
Shoes,Dress,2014-02-10,2010-01-18,74.6,1
Shoes,Sneakers,2014-02-10,2013-11-28,83.6,0
Shoes,Boat,2014-02-10,2013-07-24,40.09,0
Shoes,Sneakers,2014-02-10,2010-01-18,41.72,1
Shoes,Sneakers,2014-02-04,2014-01-25,39.39,1
Shirts,Long-sleeve,2014-02-11,2013-11-29,79.6,1
Shoes,Sneakers,2014-02-07,2014-01-28,57.09,1
Pants,Long,2014-02-14,2014-01-18,27.39,0
Shoes,Sneakers,2014-02-14,2014-01-18,40.72,0
Shoes,Sneakers,2014-02-08,2013-11-26,91.6,1
Pants,Long,2014-02-11,2013-11-29,25.72,0
Shirts,T-shirt,2014-02-04,2014-01-25,36.0,1
Shoes,Boat,2014-02-07,2010-01-15,87.6,1
Shoes,Sneakers,2014-02-15,2013-07-29,22.72,0
Shirts,Short-sleeve,2014-02-12,2013-11-30,56.09,1
Shirts,T-shirt,2014-02-12,2010-01-20,24.72,1
Shoes,Boat,2014-02-04,2012-08-07,41.39,1
Shoes,Dress,2014-02-16,2013-07-30,47.39,1
Shoes,Sneakers,2014-02-04,2012-08-07,88.6,1
Shirts,Long-sleeve,2014-02-08,2014-01-12,46.09,1
Pants,Short,2014-02-15,2014-02-05,29.39,1
Shoes,Dress,2014-02-15,2013-07-29,34.0,0
Shoes,Sneakers,2014-02-09,2012-08-12,45.39,1
Pants,Short,2014-02-13,2014-02-03,57.09,1
Shoes,Dress,2014-02-11,2013-11-29,28.0,1
Pants,Short,2014-02-17,2010-01-25,28.0,0
Shoes,Dress,2014-02-09,2010-01-17,33.39,1
Shoes,Dress,2014-02-09,2013-07-23,44.39,1
Shoes,Boat,2014-02-13,2014-02-03,32.72,1
Shirts,Short-sleeve,2014-02-09,2013-07-23,50.09,1
Shirts,Short-sleeve,2014-02-17,2014-02-07,39.0,1
Pants,Short,2014-02-08,2014-01-29,52.09,1
Shirts,Short-sleeve,2014-02-04,2010-01-12,46.39,1
Shoes,Dress,2014-02-16,2013-07-30,47.09,1
Pants,Short,2014-02-07,2014-01-28,25.72,1
Pants,Long,2014-02-16,2012-08-19,35.39,1
Pants,Long,2014-02-05,2013-11-23,83.6,1
Shoes,Dress,2014-02-12,2012-08-15,23.72,1
Shirts,Short-sleeve,2014-02-08,2012-08-11,25.72,0
Pants,Long,2014-02-16,2014-01-20,31.0,1
Pants,Short,2014-02-10,2014-01-14,53.09,1
Shirts,Short-sleeve,2014-02-13,2010-01-21,29.0,1
Pants,Long,2014-02-10,2014-01-31,28.0,1
Shoes,Boat,2014-02-15,2010-01-23,37.72,1
Shirts,T-shirt,2014-02-12,2013-11-30,82.6,1
Pants,Short,2014-02-11,2010-01-19,46.09,1
Shoes,Boat,2014-02-15,2013-12-03,46.39,1
Shoes,Dress,2014-02-08,2012-08-11,91.6,0
Shirts,T-shirt,2014-02-10,2012-08-13,39.0,0
Shirts,Long-sleeve,2014-02-16,2012-08-19,28.39,1
Shoes,Sneakers,2014-02-12,2010-01-20,31.39,0
Pants,Short,2014-02-05,2010-01-13,27.0,1
Shirts,T-shirt,2014-02-13,2013-12-01,32.72,1
Shoes,Boat,2014-02-14,2012-08-17,88.6,1
Pants,Long,2014-02-07,2014-01-11,45.09,1
Pants,Short,2014-02-11,2013-11-29,93.6,1
Shoes,Sneakers,2014-02-10,2013-07-24,31.39,1
Shirts,T-shirt,2014-02-12,2014-02-02,36.39,1
Pants,Long,2014-02-09,2010-01-17,32.72,1
Shirts,T-shirt,2014-02-07,2013-07-21,34.0,1
Pants,Short,2014-02-13,2012-08-16,30.0,1
Shirts,Short-sleeve,2014-02-16,2013-12-04,42.09,1
Shoes,Dress,2014-02-07,2012-08-10,50.09,1
Pants,Short,2014-02-06,2014-01-27,43.09,1
Shoes,Boat,2014-02-11,2014-01-15,31.0,1
Shoes,Dress,2014-02-05,2013-07-19,46.39,1
Pants,Short,2014-02-18,2012-08-21,21.0,1
Shoes,Dress,2014-02-14,2010-01-22,28.0,1
Shoes,Boat,2014-02-08,2013-11-26,40.0,1
Pants,Short,2014-02-05,2013-11-23,84.6,1
Pants,Short,2014-02-13,2014-01-17,50.09,1
Pants,Short,2014-02-15,2010-01-23,27.72,1
Shirts,Short-sleeve,2014-02-15,2013-07-29,40.39,1
Shoes,Dress,2014-02-12,2014-02-02,81.6,1
Pants,Short,2014-02-17,2014-02-07,45.39,1
Pants,Short,2014-02-13,2014-02-03,34.0,1
Shoes,Sneakers,2014-02-06,2013-07-20,90.6,1
Pants,Long,2014-02-06,2013-11-24,82.6,0
Pants,Short,2014-02-09,2010-01-17,28.72,1
Shoes,Boat,2014-02-09,2013-11-27,41.39,0
Pants,Long,2014-02-04,2010-01-12,42.72,1
Shoes,Dress,2014-02-08,2013-07-22,23.72,1
Shoes,Sneakers,2014-02-09,2010-01-17,92.6,1
Pants,Short,2014-02-10,2013-07-24,39.0,1
Shoes,Sneakers,2014-02-16,2012-08-19,54.09,1
Shoes,Boat,2014-02-12,2014-02-02,56.09,1
Pants,Long,2014-02-06,2010-01-14,27.72,1
Shoes,Boat,2014-02-06,2013-11-24,74.6,1
Shoes,Boat,2014-02-17,2012-08-20,59.09,1
Shoes,Dress,2014-02-07,2014-01-28,86.6,1
Shoes,Boat,2014-02-18,2014-02-08,40.39,1
Pants,Long,2014-02-14,2012-08-17,33.0,1
Pants,Long,2014-02-16,2013-07-30,40.72,1
Pants,Short,2014-02-13,2010-01-21,35.0,1
Shoes,Dress,2014-02-10,2013-07-24,57.09,1
Shoes,Sneakers,2014-02-18,2013-08-01,42.72,1
Shoes,Sneakers,2014-02-04,2013-07-18,39.72,1
Shirts,Short-sleeve,2014-02-10,2014-01-14,88.6,1
Pants,Long,2014-02-14,2014-02-04,30.0,1
Shirts,T-shirt,2014-02-10,2014-01-31,88.6,1
Shoes,Sneakers,2014-02-06,2014-01-10,39.72,0
Pants,Long,2014-02-07,2014-01-28,35.39,1
Pants,Short,2014-02-17,2010-01-25,32.72,1
Pants,Long,2014-02-17,2014-01-21,28.72,0
Shoes,Sneakers,2014-02-15,2013-07-29,90.6,1
Shirts,Long-sleeve,2014-02-06,2014-01-10,37.39,1
Shoes,Boat,2014-02-16,2012-08-19,49.09,1
Shoes,Dress,2014-02-17,2013-12-05,40.39,1
